SaleID,Date,ProductID,CustomerID,EmployeeID,BranchID,Qty,UnitPrice,Discount,PaymentMethod,DeliveryType,Rating
48260,5/12/2024,177,7772,200,16,3,288,27,Cash On Delivery,Same Day,2.9
48261,6/27/2023,187,9903,10,9,4,413,1,Cash On Delivery,Express,4.3
48262,10/6/2023,378,265,182,13,5,453,25,Mada,Same Day,3.5
48263,8/17/2024,87,422,194,6,5,494,26,Cash On Delivery,Standard,2.7
48264,8/27/2023,166,1380,263,1,1,170,17,Apple Pay,Express,3.3
48265,10/3/2023,399,4124,233,13,5,614,7,Cash On Delivery,Same Day,4.2
48266,6/27/2023,137,1576,247,20,2,247,19,Mada,Standard,2.5
48267,5/23/2024,331,3872,70,2,1,416,30,Mada,Express,3
48268,9/2/2024,58,445,118,3,5,337,9,Cash On Delivery,Express,5
48269,5/31/2023,495,8715,157,10,4,438,6,Mada,Express,3
48270,3/23/2025,246,902,32,6,4,369,28,Mada,Express,2.8
48271,8/26/2023,135,5874,161,12,5,684,12,Mada,Standard,3
48272,8/21/2023,323,9456,257,19,5,385,16,Mada,Standard,4.1
48273,7/13/2023,273,3822,228,13,2,605,1,Cash On Delivery,Express,3.6
48274,1/5/2023,237,7003,284,19,2,482,20,Visa,Standard,4.7
48275,4/10/2025,294,3731,211,20,5,356,4,Visa,Standard,3.9
48276,10/6/2024,29,5983,211,5,5,835,17,Apple Pay,Express,3.4
48277,5/28/2023,423,1218,131,4,3,608,14,Visa,Standard,3.7
48278,3/5/2024,365,2906,158,17,1,508,30,Mada,Same Day,3.9
48279,10/2/2024,151,6068,49,11,4,456,13,Mada,Express,3.1
48280,7/10/2024,429,3059,212,14,3,597,13,Mada,Express,3.7
48281,9/24/2024,34,3788,281,20,3,622,1,Apple Pay,Same Day,3.3
48282,3/15/2024,233,1009,53,3,5,307,22,Mada,Same Day,3
48283,10/11/2023,266,3229,63,15,1,581,5,Cash On Delivery,Standard,2.7
48284,6/3/2024,65,636,53,12,2,477,12,Mada,Standard,4.4
48285,5/18/2023,180,2212,203,16,1,651,14,Mada,Standard,3.7
48286,6/24/2024,254,3129,123,18,3,413,16,Apple Pay,Standard,3.5
48287,4/5/2023,23,4721,107,20,5,460,23,Cash On Delivery,Same Day,4.5
48288,1/10/2025,166,1368,201,8,2,170,19,Visa,Same Day,4.1
48289,5/16/2023,447,2873,222,16,4,237,2,Apple Pay,Same Day,2.9
48290,6/27/2024,350,5386,270,15,5,743,26,Apple Pay,Express,3.7
48291,12/31/2024,98,5377,91,3,5,424,0,Cash On Delivery,Standard,2.6
48292,8/23/2023,449,1870,2,13,5,512,26,Apple Pay,Standard,4.4
48293,1/30/2023,95,3102,129,15,2,669,25,Apple Pay,Express,4.3
48294,5/28/2023,303,363,14,10,4,460,23,Cash On Delivery,Same Day,4.5
48295,9/15/2024,346,2890,126,13,2,376,29,Visa,Express,4.1
48296,10/19/2024,36,8089,254,17,5,356,4,Apple Pay,Express,3.2
48297,12/26/2023,218,6308,223,4,5,558,22,Mada,Express,4
48298,5/3/2024,297,2874,207,14,5,650,8,Cash On Delivery,Same Day,3.9
48299,5/24/2024,391,7529,90,16,5,445,24,Cash On Delivery,Express,3
48300,10/1/2023,285,7249,46,9,1,459,24,Cash On Delivery,Express,4.8
48301,2/28/2023,440,1371,214,10,4,655,4,Apple Pay,Express,4.3
48302,4/27/2023,458,4797,2,18,3,179,24,Mada,Standard,3.6
48303,11/2/2023,328,2326,293,4,5,593,27,Mada,Express,2.6
48304,2/6/2024,341,9270,135,16,2,674,8,Apple Pay,Standard,3.2
48305,3/27/2025,403,1256,72,19,1,351,19,Visa,Standard,4.6
48306,10/14/2023,221,476,120,15,1,490,13,Cash On Delivery,Standard,2.5
48307,2/15/2025,194,7009,124,16,2,514,12,Cash On Delivery,Same Day,2.5
48308,8/21/2023,113,3145,223,4,5,363,11,Cash On Delivery,Standard,2.6
48309,8/19/2024,44,9007,238,3,4,304,1,Cash On Delivery,Express,2.6
48310,11/10/2024,52,2436,249,7,5,741,0,Visa,Express,3.9
48311,6/1/2023,155,7772,89,17,1,781,15,Visa,Standard,3.6
48312,12/23/2024,418,4523,233,17,2,448,28,Cash On Delivery,Express,3.4
48313,2/20/2024,272,959,163,7,2,356,24,Mada,Standard,4.1
48314,1/4/2023,416,1472,222,4,5,538,6,Mada,Express,2.6
48315,6/26/2023,9,8739,148,6,1,368,28,Mada,Standard,4.3
48316,12/18/2024,218,2428,225,1,3,558,30,Mada,Same Day,3
48317,3/27/2024,150,8013,273,1,4,404,29,Cash On Delivery,Same Day,4.7
48318,10/27/2024,382,4003,135,10,5,494,30,Mada,Standard,4.5
48319,11/6/2023,378,3338,237,6,4,453,1,Cash On Delivery,Same Day,3.5
48320,5/22/2024,492,3630,179,17,2,648,29,Cash On Delivery,Standard,4.4
48321,10/28/2023,185,5717,242,1,3,587,15,Cash On Delivery,Same Day,2.7
48322,2/15/2024,252,2254,124,6,3,611,9,Apple Pay,Same Day,4.2
48323,5/22/2023,405,1525,48,2,3,752,30,Cash On Delivery,Standard,3.7
48324,4/15/2024,208,9884,69,7,1,283,23,Visa,Standard,4.7
48325,3/12/2024,498,1021,245,7,2,596,2,Apple Pay,Same Day,2.9
48326,5/9/2023,69,2563,30,10,2,674,25,Cash On Delivery,Standard,4.3
48327,2/23/2024,384,873,10,19,5,417,30,Cash On Delivery,Standard,4.9
48328,12/15/2023,397,2274,243,7,1,591,15,Cash On Delivery,Same Day,3.7
48329,7/25/2023,287,343,138,10,1,482,13,Apple Pay,Same Day,3.4
48330,7/27/2023,68,9694,80,5,3,595,11,Visa,Same Day,4.9
48331,4/5/2025,70,8420,253,5,5,334,23,Apple Pay,Same Day,3.7
48332,1/4/2025,311,784,161,4,1,785,6,Cash On Delivery,Express,4.6
48333,2/3/2025,84,7716,101,1,3,593,4,Apple Pay,Same Day,4
48334,4/9/2024,224,3378,271,14,2,852,15,Mada,Same Day,2.7
48335,5/12/2023,382,2154,237,14,3,494,27,Cash On Delivery,Same Day,4.1
48336,3/23/2024,399,6279,60,17,4,614,23,Visa,Express,3.4
48337,2/8/2025,44,3649,260,10,5,304,24,Visa,Standard,4.1
48338,4/16/2023,14,3345,199,16,4,630,9,Mada,Express,2.9
48339,10/9/2023,248,4889,87,4,1,823,20,Cash On Delivery,Standard,4
48340,12/13/2023,481,6320,139,10,5,761,7,Visa,Standard,2.6
48341,3/17/2023,467,2946,234,7,5,319,29,Visa,Standard,3.5
48342,4/6/2025,146,19,165,10,2,549,1,Apple Pay,Express,3.2
48343,11/6/2024,302,6476,216,5,2,465,0,Apple Pay,Express,4.3
48344,5/18/2023,276,3184,215,1,4,643,2,Cash On Delivery,Standard,4.9
48345,5/30/2023,463,6632,158,5,4,686,2,Cash On Delivery,Standard,4.3
48346,1/29/2023,42,467,107,15,2,668,24,Apple Pay,Same Day,3.7
48347,6/29/2024,56,3969,249,7,1,879,21,Visa,Express,3.9
48348,4/15/2024,381,80,276,2,2,805,0,Apple Pay,Same Day,2.7
48349,11/26/2024,391,6844,84,14,1,445,27,Apple Pay,Same Day,2.7
48350,7/18/2024,485,6285,213,15,2,452,29,Cash On Delivery,Standard,2.8
48351,5/19/2024,432,6376,11,17,2,606,19,Apple Pay,Same Day,4.9
48352,10/31/2023,106,6368,131,14,1,478,1,Visa,Express,2.9
48353,9/9/2024,484,5319,254,1,2,669,11,Apple Pay,Standard,3
48354,7/2/2023,494,3480,160,18,2,547,21,Mada,Standard,3.5
48355,6/19/2024,186,6121,233,15,5,473,2,Apple Pay,Express,3.8
48356,1/30/2024,132,5123,204,4,5,634,15,Cash On Delivery,Same Day,3.6
48357,10/28/2024,493,2751,118,8,4,682,0,Cash On Delivery,Same Day,3.5
48358,5/13/2024,430,2279,114,20,5,460,23,Visa,Express,4.3
48359,3/8/2023,294,1849,275,19,2,356,12,Cash On Delivery,Standard,4.8
48360,9/3/2023,293,3310,41,3,1,316,26,Cash On Delivery,Express,4
48361,7/2/2024,188,7068,134,4,5,419,30,Cash On Delivery,Standard,3.2
48362,1/12/2025,102,3871,52,14,3,433,1,Mada,Standard,3.7
48363,4/20/2024,307,9473,28,18,2,435,21,Cash On Delivery,Same Day,3.9
48364,10/19/2023,444,3410,266,5,5,626,10,Mada,Express,2.7
48365,1/5/2023,96,1465,74,1,3,346,14,Cash On Delivery,Same Day,3.1
48366,1/15/2023,227,4054,175,7,5,520,28,Cash On Delivery,Standard,4
48367,12/18/2023,328,7824,61,2,5,593,19,Cash On Delivery,Same Day,4.5
48368,4/11/2024,164,1278,43,2,1,346,30,Apple Pay,Same Day,4
48369,3/27/2024,54,2456,76,19,3,337,9,Mada,Same Day,4.1
48370,9/8/2023,467,6784,207,12,3,319,19,Cash On Delivery,Same Day,3.9
48371,8/8/2023,103,6018,248,18,1,465,8,Mada,Express,2.6
48372,9/14/2024,274,6122,168,1,1,418,15,Visa,Express,3.2
48373,4/28/2023,34,2146,41,10,4,622,8,Mada,Same Day,3.4
48374,10/5/2024,268,1383,142,19,4,537,24,Visa,Standard,4.5
48375,10/19/2023,180,7901,252,5,5,651,22,Cash On Delivery,Same Day,4.3
48376,6/4/2024,476,5117,274,3,3,684,27,Cash On Delivery,Same Day,3.1
48377,5/13/2024,149,4212,106,13,3,615,25,Cash On Delivery,Same Day,4.4
48378,3/19/2025,176,5651,279,6,3,607,4,Cash On Delivery,Standard,3.9
48379,7/13/2024,178,8327,48,10,5,668,5,Mada,Same Day,3.6
48380,6/6/2024,53,1858,85,14,2,667,3,Mada,Express,3.7
48381,10/12/2023,110,5963,138,4,4,166,11,Cash On Delivery,Same Day,3.1
48382,6/13/2024,494,5070,227,9,4,547,15,Cash On Delivery,Express,3.2
48383,12/14/2024,173,2367,254,5,4,444,8,Visa,Standard,2.7
48384,6/17/2023,55,6422,167,8,1,465,10,Apple Pay,Same Day,3.8
48385,7/7/2024,260,5591,108,8,4,287,5,Apple Pay,Same Day,3.9
48386,7/27/2023,330,4442,99,1,4,456,6,Mada,Standard,4.9
48387,7/3/2023,28,3803,284,14,4,250,9,Apple Pay,Same Day,4.7
48388,12/1/2023,208,6058,76,13,4,283,15,Visa,Same Day,3.3
48389,12/27/2024,65,5750,92,18,1,477,22,Apple Pay,Same Day,2.6
48390,1/21/2023,271,620,182,17,4,699,15,Cash On Delivery,Same Day,3.1
48391,10/21/2024,167,8664,74,15,3,457,21,Visa,Express,4.7
48392,6/13/2023,103,783,231,9,3,465,2,Mada,Standard,4
48393,6/30/2024,159,9603,167,1,2,653,24,Apple Pay,Standard,3.3
48394,3/7/2024,139,5333,283,8,1,625,5,Cash On Delivery,Same Day,4.2
48395,7/1/2024,59,9939,295,3,4,473,11,Apple Pay,Same Day,2.8
48396,4/12/2024,433,8165,30,15,2,252,1,Mada,Express,3.3
48397,5/12/2023,9,2737,64,12,5,368,6,Apple Pay,Standard,3.5
48398,2/12/2023,300,8121,298,13,1,559,5,Apple Pay,Express,4.7
48399,11/4/2024,285,7495,296,8,3,459,28,Mada,Standard,4.6
48400,9/14/2024,338,910,110,1,5,350,10,Cash On Delivery,Same Day,3.8
48401,8/2/2023,306,5453,177,15,2,486,29,Mada,Same Day,3.2
48402,12/9/2024,395,4545,53,4,1,215,8,Visa,Standard,4
48403,6/21/2023,106,6537,156,9,1,478,16,Apple Pay,Same Day,2.9
48404,9/7/2024,166,621,114,6,4,170,10,Apple Pay,Express,4.1
48405,6/30/2023,108,7790,150,12,5,434,1,Apple Pay,Same Day,4.6
48406,9/15/2023,195,9714,286,16,2,233,13,Visa,Express,4.3
48407,12/4/2023,194,1222,236,9,4,514,11,Apple Pay,Same Day,3.6
48408,8/21/2023,344,2945,43,18,2,559,5,Cash On Delivery,Standard,4.9
48409,9/6/2023,15,5413,162,13,5,658,0,Apple Pay,Express,3.2
48410,5/10/2024,437,7563,123,9,2,486,3,Visa,Standard,2.8
48411,2/1/2025,456,8419,98,10,3,330,21,Visa,Standard,2.5
48412,11/21/2023,160,9667,298,1,5,604,7,Visa,Same Day,4.6
48413,1/13/2023,216,4887,111,17,2,285,16,Visa,Express,3.7
48414,10/1/2023,149,218,253,19,1,615,21,Mada,Same Day,2.6
48415,10/9/2023,407,9592,43,20,4,287,8,Mada,Same Day,4.4
48416,2/17/2023,390,6373,106,19,5,308,7,Cash On Delivery,Standard,3.1
48417,7/8/2024,342,9125,57,13,3,637,5,Apple Pay,Express,3.8
48418,4/28/2023,384,205,80,13,1,417,22,Apple Pay,Standard,4.2
48419,3/19/2024,155,175,192,13,2,781,6,Mada,Express,3.6
48420,8/1/2024,155,8562,67,15,1,781,22,Mada,Standard,2.8
48421,2/5/2024,497,1167,83,18,2,290,26,Visa,Same Day,4.6
48422,9/15/2024,88,8517,143,2,4,388,15,Apple Pay,Standard,2.8
48423,6/4/2024,345,1273,185,11,3,341,0,Apple Pay,Same Day,3.1
48424,10/15/2023,489,2934,265,14,5,603,25,Apple Pay,Express,4.9
48425,6/20/2024,427,7696,53,18,2,197,8,Visa,Express,4.3
48426,5/26/2024,287,9981,199,14,2,482,19,Mada,Same Day,3.2
48427,3/20/2024,232,593,269,5,3,600,19,Apple Pay,Express,4.1
48428,9/13/2024,326,25,58,5,1,688,22,Cash On Delivery,Same Day,3.3
48429,12/18/2023,280,9097,93,1,4,589,2,Visa,Same Day,3.7
48430,1/9/2025,7,5552,185,18,1,700,27,Apple Pay,Standard,4.6
48431,9/9/2023,363,305,22,2,1,597,30,Apple Pay,Standard,3.3
48432,4/19/2023,435,2430,267,3,5,576,30,Visa,Standard,5
48433,1/23/2025,130,3006,29,12,3,747,28,Mada,Same Day,4.1
48434,6/5/2023,129,5532,76,5,3,619,16,Cash On Delivery,Express,2.6
48435,6/13/2024,186,5897,162,4,1,473,3,Apple Pay,Standard,3.2
48436,1/12/2024,287,8867,100,10,3,482,2,Apple Pay,Same Day,3.4
48437,7/6/2024,149,5133,181,7,2,615,2,Visa,Same Day,3
48438,3/1/2023,125,953,174,19,4,365,0,Cash On Delivery,Same Day,3.6
48439,11/26/2023,284,5608,99,15,3,163,17,Mada,Same Day,3.3
48440,10/6/2024,475,9521,109,17,3,503,24,Cash On Delivery,Standard,3.6
48441,2/7/2024,485,9160,258,15,5,452,0,Visa,Express,2.5
48442,2/19/2023,191,7504,14,16,4,598,16,Mada,Express,3.6
48443,5/1/2024,223,2683,229,6,3,204,23,Visa,Standard,4.3
48444,7/21/2023,287,4298,5,7,3,482,27,Mada,Same Day,3.6
48445,6/9/2024,328,7054,64,4,4,593,2,Visa,Standard,4.8
48446,5/29/2024,112,6490,32,3,2,649,24,Mada,Express,2.7
48447,10/1/2023,278,64,85,3,3,788,27,Mada,Express,3.8
48448,8/20/2024,331,4233,136,12,5,416,10,Visa,Same Day,4.8
48449,11/22/2024,46,7700,177,13,3,666,14,Mada,Standard,4.2
48450,4/2/2025,157,9825,295,18,1,744,6,Cash On Delivery,Express,4.6
48451,9/20/2024,100,9024,193,19,5,566,24,Cash On Delivery,Standard,4.9
48452,8/14/2023,349,6805,210,14,3,491,9,Mada,Standard,3.4
48453,6/30/2023,447,5376,129,12,1,237,0,Apple Pay,Same Day,3.2
48454,6/7/2023,338,7243,4,7,4,350,11,Apple Pay,Standard,3.1
48455,12/28/2023,57,8590,93,10,4,433,28,Mada,Standard,3.4
48456,2/21/2024,56,4413,237,11,2,879,4,Apple Pay,Express,3.3
48457,1/30/2025,388,9373,112,6,1,725,26,Cash On Delivery,Same Day,4.6
48458,6/10/2024,237,3731,119,12,5,482,7,Visa,Standard,3.5
48459,9/3/2023,3,4473,211,19,1,330,8,Visa,Express,4.7
48460,3/5/2024,85,8469,62,8,3,558,12,Cash On Delivery,Same Day,5
48461,4/10/2023,106,2439,254,19,3,478,15,Cash On Delivery,Standard,4.5
48462,6/12/2023,82,965,41,6,3,325,7,Visa,Express,3.9
48463,12/10/2023,498,2678,38,14,2,596,18,Apple Pay,Standard,5
48464,6/25/2024,319,8799,172,11,2,566,11,Visa,Same Day,4.7
48465,1/25/2023,464,312,251,17,2,633,14,Visa,Same Day,3.3
48466,3/21/2024,208,7184,210,13,4,283,9,Mada,Standard,3.9
48467,1/7/2024,5,5886,258,9,5,582,26,Apple Pay,Express,3.4
48468,8/1/2023,225,7247,33,14,4,713,17,Visa,Same Day,3.2
48469,2/13/2023,70,591,274,7,1,334,12,Cash On Delivery,Same Day,3.7
48470,10/6/2023,124,8039,206,15,3,343,1,Mada,Standard,4
48471,1/26/2024,197,4766,286,5,5,620,28,Visa,Standard,3.1
48472,1/24/2024,478,1153,13,12,3,699,16,Mada,Express,3.4
48473,1/9/2025,24,2485,98,4,1,804,25,Mada,Standard,4.5
48474,7/7/2024,56,6281,151,20,1,879,22,Visa,Express,4.3
48475,7/10/2024,439,8425,19,11,3,666,29,Mada,Standard,2.7
48476,3/29/2025,393,5309,121,15,4,791,16,Cash On Delivery,Standard,2.5
48477,8/22/2023,192,4743,53,4,5,605,28,Cash On Delivery,Standard,4.5
48478,1/8/2023,399,3171,160,16,2,614,3,Cash On Delivery,Same Day,3
48479,9/16/2023,36,5515,164,6,4,356,2,Visa,Standard,4.7
48480,11/1/2023,220,7096,230,16,1,376,17,Mada,Same Day,3.5
48481,5/13/2023,459,8606,143,20,2,541,27,Mada,Standard,4.5
48482,10/5/2024,181,6940,194,12,4,489,13,Apple Pay,Standard,2.5
48483,3/12/2023,247,3496,53,9,5,597,8,Cash On Delivery,Same Day,3.1
48484,4/7/2023,221,900,189,14,2,490,23,Mada,Express,3.9
48485,4/12/2024,469,493,137,9,3,255,27,Apple Pay,Same Day,3.5
48486,4/10/2023,338,6626,60,5,5,350,19,Visa,Express,4.5
48487,9/4/2023,130,8145,44,5,2,747,18,Visa,Same Day,3.1
48488,3/28/2023,459,9925,245,16,5,541,15,Cash On Delivery,Same Day,4.1
48489,2/9/2025,338,8179,260,20,5,350,1,Apple Pay,Standard,4.4
48490,1/12/2025,160,9141,172,17,5,604,17,Cash On Delivery,Express,4.2
48491,12/25/2024,491,2731,68,1,2,241,29,Cash On Delivery,Express,3.2
48492,1/19/2024,140,1304,179,1,4,340,29,Visa,Express,3.6
48493,3/13/2024,17,4837,206,19,3,714,12,Apple Pay,Standard,3.4
48494,8/21/2023,396,5689,38,13,3,423,14,Visa,Standard,4.3
48495,3/25/2023,136,5892,30,16,5,602,6,Visa,Same Day,3.9
48496,10/20/2024,68,1214,245,1,1,595,13,Apple Pay,Standard,2.8
48497,4/26/2024,448,8060,47,8,2,781,28,Mada,Standard,3.4
48498,5/24/2024,467,5085,61,7,5,319,12,Mada,Express,2.7
48499,7/19/2024,202,5686,141,11,3,366,6,Apple Pay,Express,4.1
48500,5/3/2024,235,6225,80,9,5,763,27,Apple Pay,Standard,3.2
48501,3/24/2025,308,9869,216,19,1,418,22,Apple Pay,Express,4.4
48502,12/26/2024,95,464,57,14,3,669,26,Visa,Standard,3.2
48503,3/12/2023,275,5678,194,2,4,272,11,Visa,Express,2.6
48504,10/8/2023,310,7769,64,10,2,638,23,Apple Pay,Same Day,4.2
48505,1/10/2023,7,3169,94,1,2,700,21,Mada,Express,4.6
48506,6/29/2023,234,7591,95,18,2,703,8,Apple Pay,Express,4.1
48507,8/18/2024,433,6134,82,15,4,252,24,Visa,Express,3.5
48508,5/7/2024,8,4574,138,3,5,677,6,Apple Pay,Express,2.8
48509,5/18/2024,239,7188,165,18,3,477,28,Visa,Standard,3.2
48510,1/17/2023,344,3465,186,9,4,559,9,Apple Pay,Standard,3.1
48511,3/31/2023,168,2616,126,7,2,755,9,Mada,Same Day,3.1
48512,5/27/2024,160,5834,119,11,1,604,21,Apple Pay,Express,4.2
48513,6/30/2023,97,6358,184,17,2,356,26,Mada,Same Day,2.7
48514,3/27/2025,120,8297,275,2,5,587,28,Apple Pay,Standard,4
48515,10/21/2024,480,3060,260,3,2,642,24,Visa,Express,4.9
48516,11/3/2024,335,5883,297,9,1,510,26,Cash On Delivery,Standard,2.8
48517,8/28/2024,345,3697,218,17,4,341,14,Apple Pay,Same Day,3.8
48518,8/23/2023,236,7230,61,1,4,324,4,Visa,Same Day,4.1
48519,3/14/2024,465,5989,194,11,1,643,11,Visa,Express,3.3
48520,1/29/2023,307,5240,108,17,5,435,3,Visa,Standard,3.2
48521,12/25/2023,68,1765,150,14,5,595,17,Cash On Delivery,Express,4.9
48522,2/21/2024,348,8390,298,11,1,763,3,Apple Pay,Express,4.6
48523,4/19/2025,480,5965,104,8,2,642,25,Apple Pay,Standard,3.3
48524,11/23/2023,289,587,149,17,2,336,2,Cash On Delivery,Same Day,2.8
48525,10/21/2023,11,2752,189,8,2,742,20,Mada,Same Day,2.7
48526,2/10/2023,82,8864,164,19,3,325,25,Cash On Delivery,Express,3.5
48527,7/25/2023,198,3546,217,11,1,747,21,Visa,Express,4.4
48528,12/7/2023,198,713,177,15,5,747,6,Visa,Standard,2.5
48529,1/22/2024,27,7764,212,4,5,481,21,Mada,Same Day,3.1
48530,7/23/2024,214,6846,155,9,4,657,2,Visa,Same Day,4.8
48531,12/18/2024,334,5325,107,15,1,655,8,Visa,Express,4.1
48532,9/27/2023,335,34,188,20,4,510,27,Mada,Standard,4.1
48533,2/6/2025,377,665,159,10,1,613,0,Visa,Standard,4.3
48534,7/10/2023,359,634,46,15,1,316,25,Mada,Standard,3.2
48535,4/6/2023,100,4773,137,14,2,566,27,Cash On Delivery,Express,4.8
48536,4/19/2024,284,3167,48,5,5,163,10,Cash On Delivery,Same Day,4.9
48537,8/21/2023,343,2742,116,10,5,321,21,Apple Pay,Same Day,4.2
48538,7/15/2023,361,9328,255,3,5,746,5,Mada,Standard,4.7
48539,1/23/2025,328,1105,38,19,3,593,12,Mada,Express,3.2
48540,6/13/2023,245,1926,278,11,2,765,29,Apple Pay,Express,3.8
48541,1/21/2023,53,8033,283,3,1,667,25,Mada,Standard,3.3
48542,8/7/2023,340,498,292,3,4,793,22,Visa,Same Day,4.5
48543,1/4/2024,17,698,267,3,1,714,29,Visa,Express,4.4
48544,3/30/2025,308,740,33,16,1,418,23,Cash On Delivery,Same Day,3.6
48545,1/26/2025,226,4710,77,14,1,632,28,Cash On Delivery,Standard,3.7
48546,2/16/2023,191,2203,296,8,4,598,25,Mada,Same Day,4
48547,9/14/2024,54,2163,65,11,2,337,22,Visa,Same Day,3.9
48548,4/2/2024,146,9163,17,17,1,549,10,Apple Pay,Express,3.9
48549,11/7/2023,31,4354,65,12,1,366,14,Apple Pay,Same Day,3.8
48550,1/7/2023,82,7335,7,5,4,325,28,Visa,Same Day,3.3
48551,12/10/2023,389,7321,12,18,1,663,9,Visa,Express,3.1
48552,3/10/2023,143,5521,78,8,3,309,9,Mada,Standard,2.7
48553,6/30/2023,229,6746,205,18,5,618,1,Apple Pay,Same Day,4.3
48554,7/20/2023,498,1634,159,8,5,596,27,Cash On Delivery,Express,2.7
48555,10/1/2023,24,3404,147,17,3,804,12,Cash On Delivery,Express,3.3
48556,3/27/2024,217,5656,10,12,5,364,26,Cash On Delivery,Standard,2.6
48557,12/4/2023,487,7528,199,10,4,703,1,Cash On Delivery,Same Day,4.6
48558,7/18/2024,408,511,231,20,5,504,15,Visa,Standard,4.8
48559,6/3/2024,93,1568,247,11,5,187,27,Apple Pay,Express,2.8
48560,11/26/2023,406,7359,30,18,3,621,25,Visa,Same Day,4.7
48561,4/26/2025,494,553,288,17,5,547,19,Cash On Delivery,Express,3.8
48562,2/13/2025,285,4248,195,3,4,459,2,Apple Pay,Standard,3.3
48563,5/2/2024,147,1622,228,16,1,446,16,Mada,Express,4
48564,10/2/2024,13,3878,279,6,1,590,24,Mada,Express,3.6
48565,11/22/2023,182,913,276,16,1,414,1,Visa,Standard,3.5
48566,6/14/2024,226,3322,173,17,5,632,18,Visa,Same Day,4
48567,9/21/2024,427,1278,288,12,4,197,15,Cash On Delivery,Express,3.1
48568,4/3/2024,83,8946,29,7,4,795,14,Visa,Standard,3.2
48569,5/6/2023,127,253,154,2,4,659,2,Cash On Delivery,Standard,2.9
48570,4/17/2024,200,1846,205,4,5,179,0,Cash On Delivery,Standard,3.7
48571,3/1/2023,273,1986,92,3,5,605,30,Cash On Delivery,Standard,3.2
48572,10/27/2023,169,4379,135,16,3,558,2,Visa,Standard,4.2
48573,12/30/2023,251,3747,194,14,1,469,23,Apple Pay,Express,4
48574,9/3/2024,246,2053,236,9,3,369,3,Apple Pay,Standard,3
48575,6/4/2023,141,7213,103,17,4,545,13,Apple Pay,Standard,3.4
48576,11/1/2024,484,3062,112,3,2,669,12,Cash On Delivery,Standard,4.4
48577,11/29/2023,283,5839,185,18,4,618,30,Visa,Same Day,4.8
48578,4/30/2024,493,9683,71,18,3,682,15,Cash On Delivery,Same Day,4
48579,3/5/2024,333,4734,100,7,3,830,12,Cash On Delivery,Same Day,3.4
48580,2/10/2023,101,8146,107,13,2,720,2,Apple Pay,Same Day,3.2
48581,11/2/2024,51,3780,111,4,3,231,0,Mada,Same Day,2.9
48582,7/31/2023,269,6788,17,7,2,547,20,Cash On Delivery,Standard,3.6
48583,12/21/2023,148,2656,26,2,3,388,21,Visa,Same Day,4.9
48584,7/3/2023,466,7559,153,14,3,457,10,Visa,Same Day,2.5
48585,1/2/2025,491,9285,58,1,4,241,15,Mada,Same Day,4
48586,2/2/2025,48,7955,169,10,4,393,10,Apple Pay,Express,4.4
48587,2/25/2023,398,1445,98,16,4,469,26,Cash On Delivery,Standard,4.6
48588,4/3/2023,294,4245,219,16,2,356,5,Visa,Same Day,3.1
48589,12/16/2024,330,9038,6,1,3,456,19,Apple Pay,Same Day,4.5
48590,7/21/2024,330,1361,81,4,3,456,13,Cash On Delivery,Standard,4.4
48591,3/17/2024,338,9361,114,5,2,350,20,Cash On Delivery,Same Day,2.8
48592,8/12/2024,94,6035,82,2,5,410,27,Mada,Express,4.5
48593,11/18/2024,445,3366,292,1,5,234,20,Apple Pay,Standard,3.3
48594,5/16/2024,170,8534,292,19,1,507,24,Visa,Same Day,4.2
48595,5/25/2024,132,1693,137,1,2,634,2,Mada,Same Day,4.1
48596,3/23/2023,335,1174,4,6,5,510,15,Visa,Standard,3.1
48597,12/31/2024,365,1355,111,3,2,508,10,Visa,Same Day,3.1
48598,1/9/2025,383,1921,224,18,1,845,3,Visa,Same Day,4.8
48599,5/6/2023,358,3075,39,6,3,663,23,Cash On Delivery,Standard,3.1
48600,1/22/2024,208,6247,237,4,2,283,24,Apple Pay,Standard,3.8
48601,7/30/2023,354,6171,293,4,5,747,9,Apple Pay,Same Day,3.6
48602,8/14/2024,389,9579,19,13,2,663,30,Visa,Same Day,4.6
48603,1/13/2024,290,9494,147,12,5,236,14,Cash On Delivery,Standard,3.7
48604,11/27/2024,141,3402,64,9,2,545,1,Cash On Delivery,Express,3.7
48605,1/20/2023,70,1958,193,17,5,334,17,Mada,Standard,3.3
48606,4/21/2024,412,9239,96,6,5,481,18,Apple Pay,Standard,4.4
48607,6/8/2024,278,374,181,19,1,788,26,Visa,Same Day,3
48608,4/28/2023,377,8792,183,14,3,613,2,Apple Pay,Standard,4.3
48609,2/10/2025,458,1002,141,17,1,179,17,Visa,Express,4.9
48610,4/21/2023,149,1642,283,11,5,615,21,Visa,Standard,4.6
48611,6/22/2024,145,1393,277,17,5,472,11,Visa,Same Day,4.7
48612,2/13/2025,452,6329,135,7,1,448,28,Apple Pay,Express,3.4
48613,9/8/2023,5,8790,270,17,5,582,22,Visa,Same Day,4.2
48614,7/5/2023,355,1685,131,17,5,287,11,Cash On Delivery,Express,4.9
48615,4/21/2024,233,1231,53,17,5,307,21,Cash On Delivery,Express,2.7
48616,4/5/2025,209,6080,228,9,3,490,15,Apple Pay,Standard,3.4
48617,8/6/2024,192,9589,47,1,1,605,30,Cash On Delivery,Same Day,3.1
